Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2017-04-28,7:30am,JPY,Unemployment Rate,Non-economic,2.8%,2.9%,2.8%
2017-04-28,7:50am,JPY,Prelim Industrial Production m/m,Non-economic,-2.1%,-0.6%,3.2%
2017-04-28,7:50am,JPY,Retail Sales y/y,Non-economic,2.1%,1.6%,0.2%
2017-04-28,9:00am,NZD,ANZ Business Confidence,Medium,11.0,,11.3
2017-04-28,9:30am,AUD,PPI q/q,Non-economic,0.5%,0.3%,0.5%
2017-04-28,9:30am,AUD,Private Sector Credit m/m,Non-economic,0.3%,0.5%,0.3%
2017-04-28,1:00pm,JPY,Housing Starts y/y,Non-economic,0.2%,-2.5%,-2.6%
2017-04-28,1:30pm,EUR,French Flash GDP q/q,Non-economic,0.3%,0.4%,0.5%
2017-04-28,2:00pm,EUR,German Retail Sales m/m,Medium,0.1%,0.1%,1.1%
2017-04-28,2:00pm,EUR,German Import Prices m/m,Non-economic,-0.5%,0.3%,0.7%
2017-04-28,2:00pm,GBP,Nationwide HPI m/m,Non-economic,-0.4%,0.1%,-0.3%
2017-04-28,2:45pm,EUR,French Consumer Spending m/m,Non-economic,-0.4%,0.6%,-0.7%
2017-04-28,2:45pm,EUR,French Prelim CPI m/m,Non-economic,0.1%,0.2%,0.6%
2017-04-28,3:00pm,CHF,KOF Economic Barometer,Medium,106.0,107.7,107.2
2017-04-28,3:00pm,EUR,Spanish Flash GDP q/q,Medium,0.8%,0.7%,0.7%
2017-04-28,4:00pm,CHF,SNB Chairman Jordan Speaks,High,,,
2017-04-28,4:00pm,EUR,M3 Money Supply y/y,Medium,5.3%,4.7%,4.7%
2017-04-28,4:00pm,EUR,Private Loans y/y,Non-economic,2.4%,2.4%,2.3%
2017-04-28,4:30pm,GBP,Prelim GDP q/q,High,0.3%,0.4%,0.7%
2017-04-28,4:30pm,GBP,High Street Lending,Non-economic,41.1K,42.1K,42.2K
2017-04-28,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.5%,0.5%,0.6%
2017-04-28,5:00pm,EUR,Core CPI Flash Estimate y/y,Medium,1.2%,1.0%,0.7%
2017-04-28,5:00pm,EUR,CPI Flash Estimate y/y,Medium,1.9%,1.8%,1.5%
2017-04-28,5:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.3%,0.2%,0.0%
2017-04-28,All Day,All,OPEC-JMMC Meetings,Medium,,,
2017-04-28,8:30pm,CAD,GDP m/m,High,0.0%,0.1%,0.6%
2017-04-28,8:30pm,CAD,RMPI m/m,Medium,-1.6%,-0.4%,1.3%
2017-04-28,8:30pm,CAD,IPPI m/m,Non-economic,0.8%,0.3%,0.3%
2017-04-28,8:30pm,USD,Advance GDP q/q,High,0.7%,1.3%,2.1%
2017-04-28,8:30pm,USD,Advance GDP Price Index q/q,Medium,2.3%,2.0%,2.1%
2017-04-28,8:30pm,USD,Employment Cost Index q/q,Medium,0.8%,0.6%,0.5%
2017-04-28,9:45pm,USD,Chicago PMI,Medium,58.3,56.9,57.7
2017-04-28,10:00pm,USD,Revised UoM Consumer Sentiment,Medium,97.0,98.1,98.0
2017-04-28,10:00pm,USD,Revised UoM Inflation Expectations,Non-economic,2.5%,,2.5%
2017-04-29,1:15am,USD,FOMC Member Brainard Speaks,Medium,,,
2017-04-29,2:30am,USD,FOMC Member Harker Speaks,Medium,,,
2017-04-30,9:00am,CNY,Manufacturing PMI,Medium,51.2,51.7,51.8
2017-04-30,9:00am,CNY,Non-Manufacturing PMI,Medium,54.0,,55.1
2017-05-01,7:30am,AUD,AIG Manufacturing Index,Non-economic,59.2,,57.5
2017-05-01,All Day,CNY,Bank Holiday,Low,,,
2017-05-01,8:30am,JPY,Final Manufacturing PMI,Non-economic,52.7,52.8,52.8
2017-05-01,9:00am,AUD,MI Inflation Gauge m/m,Non-economic,0.5%,,0.1%
2017-05-01,All Day,CHF,Bank Holiday,Low,,,
2017-05-01,All Day,EUR,French Bank Holiday,Low,,,
2017-05-01,2:30pm,AUD,Commodity Prices y/y,Non-economic,38.6%,,46.8%
2017-05-01,All Day,EUR,German Bank Holiday,Low,,,
2017-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2017-05-01,All Day,GBP,Bank Holiday,Low,,,
2017-05-01,3:15pm,CHF,Retail Sales y/y,Non-economic,2.1%,0.5%,0.7%
2017-05-01,8:30pm,USD,Core PCE Price Index m/m,Medium,-0.1%,-0.1%,0.2%
2017-05-01,8:30pm,USD,Personal Spending m/m,Medium,0.0%,0.2%,0.0%
2017-05-01,8:30pm,USD,Personal Income m/m,Non-economic,0.2%,0.4%,0.3%
2017-05-01,9:30pm,CAD,Manufacturing PMI,Non-economic,55.9,,55.5
2017-05-01,9:45pm,USD,Final Manufacturing PMI,Non-economic,52.8,52.8,52.8
2017-05-01,10:00pm,USD,ISM Manufacturing PMI,High,54.8,56.6,57.2
2017-05-01,10:00pm,USD,Construction Spending m/m,Non-economic,-0.2%,0.5%,1.8%
2017-05-01,10:00pm,USD,ISM Manufacturing Prices,Non-economic,68.5,66.5,70.5
2017-05-01,10:45pm,USD,Treasury Sec Mnuchin Speaks,High,,,
2017-05-02,7:50am,JPY,Monetary Base y/y,Non-economic,19.8%,21.2%,20.3%
2017-05-02,7:50am,JPY,Monetary Policy Meeting Minutes,Non-economic,,,
2017-05-02,9:45am,CNY,Caixin Manufacturing PMI,High,50.3,51.4,51.2
2017-05-02,12:30pm,AUD,Cash Rate,High,1.50%,1.50%,1.50%
2017-05-02,12:30pm,AUD,RBA Rate Statement,High,,,
2017-05-02,1:00pm,JPY,BOJ Core CPI y/y,Non-economic,-0.1%,0.2%,0.1%
2017-05-02,3:15pm,EUR,Spanish Manufacturing PMI,Medium,54.5,54.3,53.9
2017-05-02,3:30pm,CHF,Manufacturing PMI,Non-economic,57.4,58.2,58.6
2017-05-02,3:45pm,EUR,Italian Manufacturing PMI,Non-economic,56.2,55.9,55.7
2017-05-02,3:50pm,EUR,French Final Manufacturing PMI,Non-economic,55.1,55.1,55.1
2017-05-02,3:55pm,EUR,German Final Manufacturing PMI,Non-economic,58.2,58.2,58.2
2017-05-02,4:00pm,EUR,Final Manufacturing PMI,Non-economic,56.7,56.8,56.8
2017-05-02,4:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,11.7%,11.6%,11.5%
2017-05-02,4:30pm,GBP,Final Manufacturing PMI,High,57.3,54.0,54.2
2017-05-02,5:00pm,EUR,Unemployment Rate,Non-economic,9.5%,9.4%,9.5%
2017-05-02,All Day,USD,Wards Total Vehicle Sales,Non-economic,16.8M,17.1M,16.7M
2017-05-02,10:32pm,NZD,GDT Price Index,High,3.6%,,3.1%
2017-05-02,All Day,USD,Total Vehicle Sales,Non-economic,16.9M,17.1M,16.6M
2017-05-03,6:45am,NZD,Employment Change q/q,High,1.2%,0.8%,0.7%
2017-05-03,6:45am,NZD,Unemployment Rate,High,4.9%,5.1%,5.2%
2017-05-03,6:45am,NZD,Labor Cost Index q/q,Non-economic,0.4%,0.5%,0.4%
2017-05-03,7:01am,GBP,BRC Shop Price Index y/y,Non-economic,-0.5%,,-0.8%
2017-05-03,7:30am,AUD,AIG Services Index,Non-economic,53.0,,51.7
2017-05-03,All Day,JPY,Bank Holiday,Low,,,
2017-05-03,3:55pm,EUR,German Unemployment Change,Medium,-15K,-10K,-29K
2017-05-03,4:30pm,GBP,Construction PMI,High,53.1,52.1,52.2
2017-05-03,5:00pm,EUR,Prelim Flash GDP q/q,Medium,0.5%,0.5%,0.4%
2017-05-03,5:00pm,EUR,PPI m/m,Non-economic,-0.3%,0.1%,0.0%
2017-05-03,5:33pm,EUR,German 10-y Bond Auction,Non-economic,0.33|1.5,,0.21|1.4
2017-05-03,8:15pm,USD,ADP Non-Farm Employment Change,High,177K,178K,255K
2017-05-03,9:45pm,USD,Final Services PMI,Non-economic,53.1,52.5,52.5
2017-05-03,10:00pm,USD,ISM Services PMI,High,57.5,56.1,55.2
2017-05-03,10:30pm,USD,Crude Oil Inventories,High,-0.9M,-3.3M,-3.6M
2017-05-04,2:00am,USD,Federal Funds Rate,High,1.00%,1.00%,1.00%
2017-05-04,2:00am,USD,FOMC Statement,High,,,
2017-05-04,All Day,JPY,Bank Holiday,Low,,,
2017-05-04,9:00am,NZD,ANZ Commodity Prices m/m,Non-economic,-0.2%,,0.4%
2017-05-04,9:05am,AUD,HIA New Home Sales m/m,Non-economic,-1.1%,,0.2%
2017-05-04,9:30am,AUD,Goods Trade Balance,High,3.11B,3.33B,3.66B
2017-05-04,9:45am,CNY,Caixin Services PMI,Non-economic,51.5,52.6,52.2
2017-05-04,11:10am,AUD,RBA Gov Lowe Speaks,High,,,
2017-05-04,1:45pm,CHF,SECO Consumer Climate,Non-economic,-8,3,-3
2017-05-04,3:00pm,EUR,Spanish Unemployment Change,Medium,-129.3K,-78.2K,-48.6K
2017-05-04,3:15pm,EUR,Spanish Services PMI,Non-economic,57.8,57.7,57.4
2017-05-04,3:45pm,EUR,Italian Services PMI,Non-economic,56.2,53.7,52.9
2017-05-04,3:50pm,EUR,French Final Services PMI,Non-economic,56.7,57.7,57.7
2017-05-04,3:55pm,EUR,German Final Services PMI,Non-economic,55.4,54.7,54.7
2017-05-04,4:00pm,EUR,Final Services PMI,Non-economic,56.4,56.3,56.2
2017-05-04,4:30pm,GBP,Final Services PMI,High,55.8,54.6,55.0
2017-05-04,4:30pm,GBP,Net Lending to Individuals m/m,Medium,4.7B,4.5B,4.9B
2017-05-04,4:30pm,GBP,M4 Money Supply m/m,Non-economic,0.3%,0.2%,-0.2%
2017-05-04,4:30pm,GBP,Mortgage Approvals,Non-economic,67K,67K,68K
2017-05-04,4:46pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.45|1.6,,1.68|1.5
2017-05-04,5:00pm,EUR,Retail Sales m/m,Non-economic,0.3%,0.1%,0.5%
2017-05-04,5:02pm,EUR,French 10-y Bond Auction,Non-economic,0.81|2.0,,0.97|2.0
2017-05-04,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,-42.9%,,-2.0%
2017-05-04,8:30pm,CAD,Trade Balance,High,-0.1B,0.3B,-1.1B
2017-05-04,8:30pm,USD,Unemployment Claims,High,238K,246K,257K
2017-05-04,8:30pm,USD,Prelim Nonfarm Productivity q/q,Medium,-0.6%,0.1%,1.3%
2017-05-04,8:30pm,USD,Prelim Unit Labor Costs q/q,Medium,3.0%,2.5%,1.7%
2017-05-04,8:30pm,USD,Trade Balance,Medium,-43.7B,-44.9B,-43.8B
2017-05-04,10:00pm,USD,Factory Orders m/m,Medium,0.2%,0.6%,1.2%
2017-05-04,10:30pm,USD,Natural Gas Storage,Non-economic,67B,61B,74B
2017-05-05,12:30am,EUR,ECB President Draghi Speaks,High,,,
2017-05-05,4:25am,CAD,BOC Gov Poloz Speaks,High,,,
2017-05-05,7:30am,AUD,AIG Construction Index,Non-economic,51.9,,51.2
2017-05-05,All Day,JPY,Bank Holiday,Low,,,
2017-05-05,9:30am,AUD,RBA Monetary Policy Statement,High,,,
2017-05-05,11:00am,NZD,Inflation Expectations q/q,High,2.17%,,1.92%
2017-05-05,3:00pm,CHF,Foreign Currency Reserves,Non-economic,696B,,683B
2017-05-05,4:10pm,EUR,Retail PMI,Non-economic,52.7,,49.5
2017-05-05,8:30pm,CAD,Employment Change,High,3.2K,20.0K,19.4K
2017-05-05,8:30pm,CAD,Unemployment Rate,High,6.5%,6.7%,6.7%
2017-05-05,8:30pm,USD,Average Hourly Earnings m/m,High,0.3%,0.3%,0.1%
2017-05-05,8:30pm,USD,Non-Farm Employment Change,High,211K,194K,79K
2017-05-05,8:30pm,USD,Unemployment Rate,High,4.4%,4.6%,4.5%
2017-05-05,10:00pm,CAD,Ivey PMI,Medium,62.4,62.3,61.1
2017-05-05,11:30pm,USD,FOMC Member Fischer Speaks,Medium,,,
2017-05-06,1:30am,USD,Fed Chair Yellen Speaks,High,,,
2017-05-06,1:30am,USD,FOMC Member Evans Speaks,Medium,,,
2017-05-06,3:00am,USD,Consumer Credit m/m,Non-economic,16.4B,15.0B,13.7B
2017-05-07,All Day,EUR,French Presidential Election,High,,,
2017-05-08,9:30am,AUD,Building Approvals m/m,Medium,-13.4%,-3.9%,8.9%
2017-05-08,9:30am,AUD,NAB Business Confidence,Medium,13,,6
2017-05-08,9:30am,AUD,ANZ Job Advertisements m/m,Non-economic,1.4%,,0.8%
2017-05-08,11:21am,CNY,Trade Balance,High,262B,197B,164B
2017-05-08,11:40am,CNY,USD-Denominated Trade Balance,Non-economic,38.1B,35.3B,23.9B
2017-05-08,1:00pm,JPY,Consumer Confidence,Non-economic,43.2,44.3,43.9
2017-05-08,2:00pm,EUR,German Factory Orders m/m,Non-economic,1.0%,0.7%,3.5%
2017-05-08,All Day,EUR,French Bank Holiday,Low,,,
2017-05-08,3:30pm,GBP,Halifax HPI m/m,Medium,-0.1%,0.1%,0.0%
2017-05-08,4:30pm,EUR,Sentix Investor Confidence,Non-economic,27.4,25.3,23.9
2017-05-08,8:15pm,CAD,Housing Starts,Non-economic,214K,220K,253K
2017-05-08,10:05pm,USD,Labor Market Conditions Index m/m,Non-economic,3.5,,3.6
2017-05-09,2:00am,USD,Loan Officer Survey,Non-economic,,,
2017-05-09,7:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,5.6%,,-1.0%
2017-05-09,8:00am,JPY,Average Cash Earnings y/y,Non-economic,-0.4%,0.4%,0.4%
2017-05-09,9:30am,AUD,Retail Sales m/m,High,-0.1%,0.3%,-0.2%
2017-05-09,11:45am,JPY,10-y Bond Auction,Non-economic,0.03|3.8,,0.06|4.0
2017-05-09,1:45pm,CHF,Unemployment Rate,Non-economic,3.3%,3.2%,3.3%
2017-05-09,2:00pm,EUR,German Industrial Production m/m,Non-economic,-0.4%,-0.6%,1.8%
2017-05-09,2:00pm,EUR,German Trade Balance,Non-economic,19.6B,21.2B,21.2B
2017-05-09,2:45pm,EUR,French Gov Budget Balance,Non-economic,-29.6B,,-21.5B
2017-05-09,4:00pm,EUR,Italian Retail Sales m/m,Non-economic,0.0%,0.2%,-0.2%
2017-05-09,5:30pm,AUD,Annual Budget Release,High,,,
2017-05-09,6:00pm,USD,NFIB Small Business Index,Non-economic,104.5,104.0,104.7
2017-05-09,8:30pm,CAD,Building Permits m/m,Medium,-5.8%,4.2%,-2.8%
2017-05-09,10:00pm,USD,JOLTS Job Openings,Medium,5.74M,5.67M,5.68M
2017-05-09,10:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.2%,-0.1%,-0.1%
2017-05-09,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,51.3,52.3,51.7
2017-05-10,4:15am,USD,FOMC Member Kaplan Speaks,Medium,,,
2017-05-10,7:50am,JPY,BOJ Summary of Opinions,Non-economic,,,
2017-05-10,9:30am,CNY,CPI y/y,Medium,1.2%,1.1%,0.9%
2017-05-10,9:30am,CNY,PPI y/y,Medium,6.4%,6.8%,7.6%
2017-05-10,1:00pm,JPY,Leading Indicators,Non-economic,105.5%,105.5%,104.8%
2017-05-10,2:45pm,EUR,French Industrial Production m/m,Non-economic,2.0%,1.2%,-1.7%
2017-05-10,2:45pm,EUR,French Trade Balance,Non-economic,-5.4B,-5.9B,-6.4B
2017-05-10,4:00pm,EUR,Italian Industrial Production m/m,Non-economic,0.4%,0.3%,1.0%
2017-05-10,7:00pm,EUR,ECB President Draghi Speaks,High,,,
2017-05-10,8:30pm,USD,Import Prices m/m,Medium,0.5%,0.2%,0.1%
2017-05-10,10:30pm,USD,Crude Oil Inventories,High,-5.2M,-2.0M,-0.9M
2017-05-11,1:01am,USD,10-y Bond Auction,Non-economic,2.40|2.3,,2.33|2.5
2017-05-11,2:00am,USD,Federal Budget Balance,Non-economic,182.4B,175.0B,-176.2B
2017-05-11,5:00am,NZD,Official Cash Rate,High,1.75%,1.75%,1.75%
2017-05-11,5:00am,NZD,RBNZ Rate Statement,High,,,
2017-05-11,5:00am,NZD,RBNZ Monetary Policy Statement,Medium,,,
2017-05-11,6:00am,NZD,RBNZ Press Conference,High,,,
2017-05-11,6:45am,NZD,FPI m/m,Non-economic,-0.8%,,-0.3%
2017-05-11,7:01am,GBP,RICS House Price Balance,Non-economic,22%,20%,22%
2017-05-11,7:50am,JPY,Bank Lending y/y,Non-economic,3.0%,3.2%,3.0%
2017-05-11,7:50am,JPY,Current Account,Non-economic,1.73T,1.75T,2.29T
2017-05-11,9:10am,NZD,RBNZ Gov Wheeler Speaks,Medium,,,
2017-05-11,11:45am,JPY,30-y Bond Auction,Non-economic,0.82|3.4,,0.80|3.1
2017-05-11,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,48.1,47.9,47.4
2017-05-11,2:00pm,EUR,German WPI m/m,Non-economic,0.3%,0.1%,0.0%
2017-05-11,3:15pm,CHF,CPI m/m,Medium,0.2%,0.2%,0.2%
2017-05-11,4:00pm,EUR,EU Economic Forecasts,Medium,,,
2017-05-11,4:00pm,EUR,ECB Economic Bulletin,Non-economic,,,
2017-05-11,4:30pm,GBP,Manufacturing Production m/m,High,-0.6%,-0.2%,-0.3%
2017-05-11,4:30pm,GBP,Goods Trade Balance,Medium,-13.4B,-11.7B,-11.4B
2017-05-11,4:30pm,GBP,Construction Output m/m,Non-economic,-0.7%,0.3%,-1.3%
2017-05-11,4:30pm,GBP,Industrial Production m/m,Non-economic,-0.5%,-0.4%,-0.8%
2017-05-11,6:25pm,USD,FOMC Member Dudley Speaks,Medium,,,
2017-05-11,7:00pm,GBP,BOE Monetary Policy Report,High,,,
2017-05-11,7:00pm,GBP,Monetary Policy Summary,High,,,
2017-05-11,7:00pm,GBP,MPC Official Bank Rate Votes,High,1-0-7,1-0-7,1-0-8
2017-05-11,7:00pm,GBP,Official Bank Rate,High,0.25%,0.25%,0.25%
2017-05-11,7:00pm,GBP,Asset Purchase Facility,Medium,435B,435B,435B
2017-05-11,7:00pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-8,0-0-8,0-0-9
2017-05-11,7:30pm,GBP,BOE Gov Carney Speaks,High,,,
2017-05-11,8:04pm,GBP,NIESR GDP Estimate,Non-economic,0.2%,,0.3%
2017-05-11,8:30pm,CAD,NHPI m/m,Medium,0.2%,0.2%,0.4%
2017-05-11,8:30pm,USD,PPI m/m,High,0.5%,0.2%,-0.1%
2017-05-11,8:30pm,USD,Unemployment Claims,High,236K,245K,238K
2017-05-11,8:30pm,USD,Core PPI m/m,Medium,0.4%,0.2%,0.0%
2017-05-11,10:30pm,CAD,BOC Review,Non-economic,,,
2017-05-11,10:30pm,USD,Natural Gas Storage,Non-economic,45B,52B,67B
2017-05-12,1:01am,USD,30-y Bond Auction,Non-economic,3.05|2.2,,2.94|2.2
2017-05-12,6:30am,NZD,BusinessNZ Manufacturing Index,Medium,56.8,,58.0
2017-05-12,7:50am,JPY,M2 Money Stock y/y,Non-economic,4.3%,4.3%,4.2%
2017-05-12,2:00pm,EUR,German Prelim GDP q/q,Medium,0.6%,0.6%,0.4%
2017-05-12,2:00pm,EUR,German Final CPI m/m,Non-economic,0.0%,0.0%,0.0%
2017-05-12,2:45pm,EUR,French Prelim Private Payrolls q/q,Non-economic,0.3%,0.2%,0.4%
2017-05-12,4:00pm,CNY,M2 Money Supply y/y,Non-economic,10.5%,10.8%,10.6%
2017-05-12,4:00pm,CNY,New Loans,Non-economic,1100B,800B,1020B
2017-05-12,5:00pm,EUR,Industrial Production m/m,Non-economic,-0.1%,0.3%,-0.1%
2017-05-12,Day 1,All,G7 Meetings,High,,,
2017-05-12,8:30pm,USD,Core CPI m/m,High,0.1%,0.2%,-0.1%
2017-05-12,8:30pm,USD,Core Retail Sales m/m,High,0.3%,0.5%,0.3%
2017-05-12,8:30pm,USD,CPI m/m,High,0.2%,0.3%,-0.3%
2017-05-12,8:30pm,USD,CPI y/y,High,2.2%,2.3%,2.4%
2017-05-12,8:30pm,USD,Retail Sales m/m,High,0.4%,0.6%,0.1%
2017-05-12,9:00pm,USD,FOMC Member Evans Speaks,Medium,,,
2017-05-12,10:00pm,USD,Prelim UoM Consumer Sentiment,Medium,97.7,97.0,97.0
2017-05-12,10:00pm,USD,Business Inventories m/m,Non-economic,0.2%,0.1%,0.2%
2017-05-12,10:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.6%,,2.5%
2017-05-13,12:30am,USD,FOMC Member Harker Speaks,Medium,,,
2017-05-13,Day 2,All,G7 Meetings,High,,,
2017-05-15,6:30am,NZD,BusinessNZ Services Index,Non-economic,52.8,,58.8
2017-05-15,6:45am,NZD,Retail Sales q/q,High,1.5%,1.1%,0.6%
2017-05-15,6:47am,NZD,Core Retail Sales q/q,Medium,1.2%,0.9%,0.7%
2017-05-15,7:50am,JPY,PPI y/y,Non-economic,2.1%,1.8%,1.4%
2017-05-15,9:30am,AUD,Home Loans m/m,Non-economic,-0.5%,0.0%,-0.8%
2017-05-15,10:00am,CNY,Industrial Production y/y,High,6.5%,7.0%,7.6%
2017-05-15,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,8.9%,9.1%,9.2%
2017-05-15,10:00am,CNY,Retail Sales y/y,Non-economic,10.7%,10.8%,10.9%
2017-05-15,1:00pm,NZD,RBNZ Assist Gov McDermott Speaks,Medium,,,
2017-05-15,1:58pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,34.7%,,22.8%
2017-05-15,3:15pm,CHF,PPI m/m,Medium,-0.2%,0.0%,0.1%
2017-05-15,8:30pm,USD,Empire State Manufacturing Index,Medium,-1.0,7.2,5.2
2017-05-15,10:00pm,GBP,Prime Minister May Speaks,High,,,
2017-05-15,10:00pm,USD,NAHB Housing Market Index,Non-economic,70,68,68
2017-05-16,4:00am,USD,TIC Long-Term Purchases,Non-economic,59.8B,68.3B,53.1B
2017-05-16,9:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2017-05-16,9:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,0.3%,,1.9%
2017-05-16,12:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,-0.2%,0.1%,0.0%
2017-05-16,2:45pm,EUR,French Final CPI m/m,Non-economic,0.1%,0.1%,0.1%
2017-05-16,4:00pm,EUR,Italian Prelim GDP q/q,Non-economic,0.2%,0.2%,0.2%
2017-05-16,4:30pm,GBP,CPI y/y,High,2.7%,2.6%,2.3%
2017-05-16,4:30pm,GBP,PPI Input m/m,Medium,0.1%,0.1%,0.0%
2017-05-16,4:30pm,GBP,RPI y/y,Medium,3.5%,3.4%,3.1%
2017-05-16,4:30pm,GBP,Core CPI y/y,Non-economic,2.4%,2.2%,1.8%
2017-05-16,4:30pm,GBP,HPI y/y,Non-economic,4.1%,5.4%,5.6%
2017-05-16,4:30pm,GBP,PPI Output m/m,Non-economic,0.4%,0.2%,0.4%
2017-05-16,5:00pm,EUR,Flash GDP q/q,Medium,0.5%,0.5%,0.5%
2017-05-16,5:00pm,EUR,German ZEW Economic Sentiment,Medium,20.6,22.3,19.5
2017-05-16,5:00pm,EUR,Trade Balance,Non-economic,23.1B,18.8B,18.8B
2017-05-16,5:00pm,EUR,ZEW Economic Sentiment,Non-economic,35.1,29.1,26.3
2017-05-16,8:30pm,USD,Building Permits,High,1.23M,1.27M,1.27M
2017-05-16,8:30pm,USD,Housing Starts,Medium,1.17M,1.26M,1.20M
2017-05-16,9:15pm,USD,Capacity Utilization Rate,Medium,76.7%,76.3%,76.1%
2017-05-16,9:15pm,USD,Industrial Production m/m,Medium,1.0%,0.4%,0.4%
2017-05-16,9:30pm,GBP,CB Leading Index m/m,Non-economic,-0.2%,,0.0%
2017-05-16,10:00pm,USD,Mortgage Delinquencies,Medium,4.71%,,4.80%
2017-05-16,10:44pm,NZD,GDT Price Index,Medium,3.2%,,3.6%
2017-05-17,6:45am,NZD,PPI Input q/q,High,0.8%,0.7%,1.0%
2017-05-17,6:45am,NZD,PPI Output q/q,Non-economic,1.4%,1.1%,1.5%
2017-05-17,7:50am,JPY,Core Machinery Orders m/m,Non-economic,1.4%,2.6%,1.5%
2017-05-17,8:30am,AUD,Westpac Consumer Sentiment,Non-economic,-1.1%,,-0.7%
2017-05-17,9:30am,AUD,Wage Price Index q/q,Medium,0.5%,0.5%,0.4%
2017-05-17,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,-1.9%,-2.1%,-2.1%
2017-05-17,4:00pm,EUR,Italian Trade Balance,Non-economic,5.42B,1.97B,1.88B
2017-05-17,4:30pm,GBP,Average Earnings Index 3m/y,High,2.4%,2.4%,2.3%
2017-05-17,4:30pm,GBP,Claimant Count Change,Medium,19.4K,23.4K,33.5K
2017-05-17,4:30pm,GBP,Unemployment Rate,Medium,4.6%,4.7%,4.7%
2017-05-17,5:00pm,EUR,Final CPI y/y,Medium,1.9%,1.9%,1.9%
2017-05-17,5:00pm,EUR,Final Core CPI y/y,Non-economic,1.2%,1.2%,1.2%
2017-05-17,5:32pm,EUR,German 30-y Bond Auction,Non-economic,1.24|2.3,,0.87|1.2
2017-05-17,8:30pm,CAD,Manufacturing Sales m/m,High,1.0%,1.1%,-0.6%
2017-05-17,10:30pm,USD,Crude Oil Inventories,High,-1.8M,-2.5M,-5.2M
2017-05-18,7:50am,JPY,Prelim GDP q/q,Medium,0.5%,0.4%,0.3%
2017-05-18,7:50am,JPY,Prelim GDP Price Index y/y,Non-economic,-0.8%,-0.7%,-0.1%
2017-05-18,9:00am,AUD,MI Inflation Expectations,Non-economic,4.0%,,4.1%
2017-05-18,9:30am,AUD,Employment Change,High,37.4K,4.5K,60.0K
2017-05-18,9:30am,AUD,Unemployment Rate,High,5.7%,5.9%,5.9%
2017-05-18,2:45pm,CNY,Foreign Direct Investment ytd/y,Non-economic,-0.1%,,1.0%
2017-05-18,4:30pm,GBP,Retail Sales m/m,High,2.3%,1.2%,-1.4%
2017-05-18,4:41pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.55|1.4,,1.45|1.6
2017-05-18,7:30pm,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2017-05-18,8:30pm,CAD,Foreign Securities Purchases,Medium,15.13B,17.23B,39.16B
2017-05-18,8:30pm,USD,Unemployment Claims,High,232K,240K,236K
2017-05-18,8:30pm,USD,Philly Fed Manufacturing Index,Medium,38.8,19.9,22.0
2017-05-18,10:00pm,USD,Treasury Sec Mnuchin Speaks,High,,,
2017-05-18,10:00pm,USD,CB Leading Index m/m,Non-economic,0.3%,0.4%,0.3%
2017-05-18,10:30pm,USD,Natural Gas Storage,Non-economic,68B,61B,45B
2017-05-19,1:00am,EUR,ECB President Draghi Speaks,High,,,
2017-05-19,6:45am,NZD,Visitor Arrivals m/m,Non-economic,3.5%,,1.9%
2017-05-19,11:00am,NZD,Credit Card Spending y/y,Non-economic,6.4%,,7.2%
2017-05-19,2:00pm,EUR,German PPI m/m,Non-economic,0.4%,0.2%,0.0%
2017-05-19,4:00pm,EUR,Current Account,Non-economic,34.1B,32.3B,37.8B
2017-05-19,6:00pm,GBP,CBI Industrial Order Expectations,Non-economic,9,4,4
2017-05-19,8:30pm,CAD,Core Retail Sales m/m,High,-0.2%,0.2%,-0.1%
2017-05-19,8:30pm,CAD,CPI m/m,High,0.4%,0.5%,0.2%
2017-05-19,8:30pm,CAD,Common CPI y/y,Medium,1.3%,,1.3%
2017-05-19,8:30pm,CAD,Median CPI y/y,Medium,1.6%,,1.7%
2017-05-19,8:30pm,CAD,Retail Sales m/m,Medium,0.7%,0.4%,-0.4%
2017-05-19,8:30pm,CAD,Trimmed CPI y/y,Medium,1.3%,,1.4%
2017-05-19,8:30pm,CAD,Core CPI m/m,Non-economic,0.0%,,0.3%
2017-05-19,10:00pm,EUR,Consumer Confidence,Non-economic,-3,-3,-4
